Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,SkinTone,Speed,Depth,Experiment
Unpolarized_A_Green,C5,0,250,0.0,10.0,3.907985046680551e-17,6.693175707481262,-0.006218667981996,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,25,275,1.0,11.0,-5.684341886080802e-17,6.955251990257996,0.1581497149292622,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,50,300,2.0,12.0,-6.110667527536861e-16,7.050330980524498,0.2181260801433145,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,75,325,3.0,13.0,5.684341886080802e-17,7.398142347294887,-0.551962174005765,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,100,350,4.0,14.0,2.842170943040401e-17,8.187999017748005,-0.8144408153884316,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,125,375,5.0,15.0,8.5265128291212e-17,6.466655557511544,0.4056262426265429,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,150,400,6.0,16.0,-7.3896444519050485e-16,8.816028909107152,1.339916116937767,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,175,425,7.0,17.0,2.842170943040401e-17,6.955452558845874,0.1433713881994927,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,200,450,8.0,18.0,5.400124791776761e-16,10.292921515458216,-1.2714018053597167,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,225,475,9.0,19.0,1.4210854715202004e-16,6.727312746456109,0.1484940941211091,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,250,500,10.0,20.0,5.684341886080802e-17,7.000261171784513,0.750512570510769,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,275,525,11.0,21.0,1.1368683772161603e-16,7.031626338455583,0.4064829136216226,Day_1,Fair,Fast,2.5mm,Experiment_1
Unpolarized_A_Green,C5,300,550,12.0,22.0,-2.0605739337042904e-16,6.638987204436598,0.1837360431018514,Day_1,Fair,Fast,2.5mm,Experiment_1
