Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Green,C5,0,250,0.0,10.0,0.0,7.771403251771401,0.2446356141744104,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,25,275,1.0,11.0,-2.842170943040401e-17,7.853841547531533,0.0739170662080129,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,50,300,2.0,12.0,2.984279490192421e-16,7.897144936051183,0.0717982439913757,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,75,325,3.0,13.0,1.8474111129762604e-16,7.327326988307168,0.1875781163988236,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,100,350,4.0,14.0,1.4210854715202004e-16,7.379433229254032,0.1884172463605846,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,125,375,5.0,15.0,1.9895196601282808e-16,8.700254949460083,0.2361494304825786,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,150,400,6.0,16.0,-4.2632564145606006e-17,7.906934994313252,-0.4546372866228551,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,175,425,7.0,17.0,-1.9895196601282808e-16,7.271583939639118,0.2445196304790751,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,200,450,8.0,18.0,5.684341886080802e-17,7.698322266003768,0.1325934116158832,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,225,475,9.0,19.0,-8.5265128291212e-17,7.716730784748164,-0.0038941696361715,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,250,500,10.0,20.0,-1.1368683772161603e-16,7.577435408311219,0.1231765462439172,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,275,525,11.0,21.0,-2.842170943040401e-17,7.941020369083437,0.0447279211411688,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,300,550,12.0,22.0,-2.842170943040401e-17,7.661080052254799,-0.0580250195784588,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,325,575,13.0,23.0,4.2632564145606006e-17,7.024210689147582,-0.0220140742492663,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,350,600,14.0,24.0,8.5265128291212e-17,7.726833211014708,-0.0372327370782415,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,375,625,15.0,25.0,7.105427357601002e-17,6.643894685042283,-0.0473858325675668,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,400,650,16.0,26.0,1.1368683772161603e-16,6.442723892779018,0.3957825051566725,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,425,675,17.0,27.0,-1.0658141036401505e-17,5.880614153804638,0.1967945983239127,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,450,700,18.0,28.0,-1.0231815394945442e-15,51.5499597985398,0.0422564337367663,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,475,725,19.0,29.0,9.663381206337365e-16,58.37672943912864,0.6843017310457941,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,500,750,20.0,30.0,-1.3642420526593924e-15,58.56165514629521,0.6175802129890342,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,525,775,21.0,31.0,-7.958078640513122e-16,58.480027216892104,0.5858059053737382,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,550,800,22.0,32.0,-2.2737367544323206e-16,58.4880758721328,0.5806669767059349,Day_4,Experiment_3,IR,Fair,0,Un. Pol
Unpolarized_A_Green,C5,575,825,23.0,33.0,4.547473508864641e-16,60.01176076600848,0.5785558952766002,Day_4,Experiment_3,IR,Fair,0,Un. Pol
