time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T02:30:04.514Z,30,786,1471,277,903,1212,4044,3442,12281,2664,2452,6968,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.554Z,29,780,1472,276,896,1212,4056,3438,12294,2661,2448,6971,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.594Z,25,780,1472,272,890,1209,4058,3435,12254,2652,2444,6963,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.634Z,24,786,1468,268,884,1204,4047,3435,12181,2645,2442,6949,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.674Z,24,789,1464,267,880,1199,4031,3442,12125,2646,2446,6940,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.714Z,29,785,1464,272,882,1198,4017,3448,12084,2651,2452,6938,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.754Z,34,783,1464,279,889,1200,4005,3450,12047,2653,2458,6936,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.794Z,34,785,1461,280,897,1199,4001,3458,12034,2654,2467,6936,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.834Z,27,784,1457,272,899,1197,4013,3471,12053,2656,2475,6941,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.874Z,22,777,1457,264,896,1197,4026,3475,12075,2658,2475,6941,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.914Z,24,767,1459,264,888,1199,4026,3466,12078,2654,2467,6934,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.954Z,34,758,1462,272,881,1203,4017,3453,12070,2648,2457,6928,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:04.994Z,46,758,1466,282,882,1206,4012,3451,12074,2646,2454,6930,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.034Z,53,770,1468,289,891,1208,4013,3464,12101,2649,2463,6940,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.074Z,51,786,1469,289,902,1209,4017,3475,12139,2654,2472,6953,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.114Z,41,798,1474,282,907,1211,4028,3471,12153,2662,2470,6959,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.154Z,31,787,1475,275,909,1209,4042,3459,12118,2671,2464,6953,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.194Z,27,721,1467,273,908,1204,4048,3447,12042,2673,2458,6934,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.234Z,27,596,1459,274,900,1199,4047,3442,11969,2670,2457,6913,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.274Z,30,494,1460,277,891,1200,4046,3447,11952,2666,2459,6903,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.314Z,33,495,1464,278,888,1202,4044,3456,11981,2661,2461,6905,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.354Z,35,579,1465,277,889,1202,4034,3464,12001,2657,2461,6910,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.394Z,37,705,1467,276,892,1205,4023,3472,11998,2654,2460,6910,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.434Z,36,879,1471,276,896,1209,4018,3472,12003,2655,2457,6913,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.474Z,32,1132,1472,274,900,1209,4026,3461,12029,2660,2452,6921,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.514Z,25,1395,1472,269,900,1210,4041,3455,12057,2665,2449,6927,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.554Z,18,1546,1472,264,896,1211,4048,3459,12073,2665,2455,6931,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.594Z,14,1605,1469,260,894,1210,4038,3459,12064,2659,2459,6932,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.634Z,15,1553,1463,259,897,1204,4018,3442,12011,2652,2453,6923,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.674Z,16,1300,1460,259,903,1201,3998,3423,11953,2650,2443,6909,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.714Z,15,1000,1463,256,908,1202,3989,3423,11949,2650,2441,6909,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.754Z,10,834,1467,252,906,1205,3993,3444,11994,2650,2451,6919,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.794Z,6,765,1467,250,899,1208,4011,3471,12038,2654,2463,6925,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.834Z,5,715,1469,252,893,1209,4035,3487,12064,2659,2468,6929,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.874Z,6,672,1475,255,896,1212,4051,3487,12081,2660,2465,6934,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.914Z,8,623,1485,255,904,1217,4052,3480,12092,2657,2460,6938,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.954Z,12,547,1489,257,903,1221,4043,3475,12088,2652,2458,6939,Day_1,Dark,Fast,3.75mm,Experiment_2
2025-10-23T02:30:05.994Z,16,512,1489,261,893,1224,4030,3467,12070,2646,2457,6933,Day_1,Dark,Fast,3.75mm,Experiment_2
