time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T02:18:29.032Z,42,767,1515,280,885,1221,4372,3808,13204,2821,2678,7321,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.072Z,33,768,1515,270,884,1222,4380,3828,13218,2826,2693,7330,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.112Z,28,774,1515,264,890,1223,4388,3833,13224,2832,2692,7334,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.152Z,30,780,1516,266,898,1223,4389,3818,13220,2829,2677,7334,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.192Z,34,783,1511,271,902,1218,4390,3796,13214,2827,2660,7335,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.232Z,34,783,1505,270,902,1213,4397,3783,13207,2831,2651,7335,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.272Z,29,782,1502,266,902,1211,4401,3784,13200,2836,2652,7331,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.312Z,27,781,1504,264,900,1216,4394,3793,13196,2835,2657,7323,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.352Z,24,778,1511,263,897,1221,4381,3797,13196,2831,2659,7319,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.392Z,18,775,1517,259,893,1224,4377,3794,13196,2833,2660,7318,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.432Z,12,774,1522,255,892,1223,4386,3798,13194,2841,2666,7315,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.472Z,11,777,1525,256,894,1223,4398,3809,13193,2848,2677,7313,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.512Z,16,781,1527,261,898,1225,4411,3817,13197,2852,2685,7318,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.552Z,23,784,1523,267,901,1223,4418,3816,13203,2853,2685,7327,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.592Z,27,784,1517,269,902,1217,4416,3809,13208,2850,2679,7333,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.632Z,28,783,1513,268,902,1213,4409,3798,13209,2843,2669,7333,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.672Z,27,783,1513,266,902,1215,4400,3792,13208,2834,2660,7331,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.712Z,23,786,1513,264,905,1217,4391,3786,13203,2829,2653,7328,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.752Z,20,789,1512,264,908,1216,4383,3776,13199,2828,2646,7326,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.792Z,20,791,1509,265,910,1212,4382,3770,13201,2834,2643,7327,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.832Z,23,791,1507,267,911,1208,4393,3777,13207,2845,2646,7328,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.872Z,26,789,1508,270,908,1209,4405,3789,13210,2855,2653,7327,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.912Z,28,783,1509,273,902,1212,4405,3796,13209,2855,2658,7328,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.952Z,27,774,1508,273,894,1213,4397,3801,13204,2847,2663,7331,Day_1,Dark,Slow,3.75mm,Experiment_2
2025-10-23T02:18:29.992Z,24,771,1508,269,890,1214,4390,3812,13198,2839,2673,7331,Day_1,Dark,Slow,3.75mm,Experiment_2
