Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Green,C5,0,250,0.0,10.0,1.5631940186722203e-16,10.13713309226717,0.2339465454763907,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,25,275,1.0,11.0,-7.3896444519050485e-16,30.070593082182047,-0.9325474397099676,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,50,300,2.0,12.0,-5.115907697472721e-16,50.10512889596821,0.1243356998210171,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,75,325,3.0,13.0,1.5631940186722203e-16,51.08611815637567,0.7622472395184888,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,100,350,4.0,14.0,-1.1368683772161603e-16,50.62120041315702,0.8192985516693203,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,125,375,5.0,15.0,3.410605131648481e-16,50.62380917064555,0.8037066191623743,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,150,400,6.0,16.0,-4.547473508864641e-16,50.77855709478803,0.8214469724530106,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,175,425,7.0,17.0,-5.684341886080802e-17,50.75666832299426,0.8259622625712376,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,200,450,8.0,18.0,2.2737367544323206e-16,50.939310440902,0.8545092796459566,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,225,475,9.0,19.0,-3.979039320256561e-16,50.818464407129014,0.792589397484553,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,250,500,10.0,20.0,-1.1368683772161603e-16,51.232306612508545,1.3427234085252489,Day_4,Experiment_3,IR,Dark,0,Un. Pol
Unpolarized_A_Green,C5,275,525,11.0,21.0,6.821210263296962e-16,37.0206271861965,-2.321207752392828,Day_4,Experiment_3,IR,Dark,0,Un. Pol
