Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Green,C5,0,250,0.0,10.0,3.410605131648481e-16,7.531741862834986,-0.133312245315927,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,25,275,1.0,11.0,-3.410605131648481e-16,7.969030222814351,-0.0133136039733821,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,50,300,2.0,12.0,-1.9895196601282808e-16,8.4263621979011,-0.0065472179829381,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,75,325,3.0,13.0,-2.5579538487363605e-16,8.262421760988707,-0.0292899047982804,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,100,350,4.0,14.0,-8.5265128291212e-17,7.96001127353001,-0.0837963542003477,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,125,375,5.0,15.0,-3.552713678800501e-16,8.928305587914842,-0.2439875019485253,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,150,400,6.0,16.0,1.4210854715202004e-16,9.613984764717047,-0.6453859950840481,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,175,425,7.0,17.0,2.842170943040401e-17,9.937461182648612,-0.3398955620264815,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,200,450,8.0,18.0,2.131628207280301e-17,8.79789057517353,-0.486244506471407,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,225,475,9.0,19.0,1.1368683772161603e-16,9.228388476870784,-0.5231784899149828,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,250,500,10.0,20.0,1.4210854715202004e-17,9.797383720372864,-0.5848178604101806,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,275,525,11.0,21.0,-3.552713678800501e-16,9.025104589781815,-0.5723127376254062,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,300,550,12.0,22.0,1.4210854715202004e-17,9.591242526881746,-0.4198520784922233,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,325,575,13.0,23.0,7.638334409421075e-17,9.645339902419678,-0.3498271374873624,Day_4,Experiment_3,IR,Fair,90,Og. Pol
Unpolarized_A_Green,C5,350,600,14.0,24.0,-4.2632564145606006e-17,8.911478254256423,-0.3169814689098184,Day_4,Experiment_3,IR,Fair,90,Og. Pol
