Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,SkinTone,Speed,Depth,Experiment
Unpolarized_A_Green,C5,300,550,12.0,22.0,5.684341886080802e-17,7.41703495691936,-0.0801478357407439,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,325,575,13.0,23.0,-1.4921397450962102e-16,8.179239313336595,0.0135931859331158,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,350,600,14.0,24.0,5.684341886080802e-17,8.448684458524218,-0.0408889236955238,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,375,625,15.0,25.0,4.2632564145606006e-17,8.18244878578913,0.1989432037237414,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,400,650,16.0,26.0,1.4210854715202004e-16,7.87813982779386,0.2461490658715411,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,425,675,17.0,27.0,5.684341886080802e-17,7.403964407124333,0.2947855994667367,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,450,700,18.0,28.0,1.70530256582424e-16,7.565764179689125,0.4855608429696742,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,475,725,19.0,29.0,-2.0961010704922952e-16,7.382653182406618,0.5449266575105359,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Green,C5,500,750,20.0,30.0,-8.5265128291212e-17,6.57031931567576,0.3810270049344293,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,0,250,0.0,10.0,-1.4210854715202004e-16,8.181303625779305,-0.2184884914615779,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,25,275,1.0,11.0,4.973799150320702e-17,8.325129864914294,-0.2020655030627955,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,50,300,2.0,12.0,1.9895196601282808e-16,7.964366738167718,-0.3324827022805638,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,75,325,3.0,13.0,2.842170943040401e-17,8.081772842799849,-0.2934193294309372,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,100,350,4.0,14.0,0.0,8.006339634410923,-0.2922923636407806,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,125,375,5.0,15.0,5.684341886080802e-17,8.260830859914048,-0.2420723969450141,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,150,400,6.0,16.0,-2.131628207280301e-17,8.178116386448826,-0.5827460551662937,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,175,425,7.0,17.0,1.4210854715202004e-16,6.630219747760922,0.0170532642105067,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,200,450,8.0,18.0,3.552713678800501e-18,5.940153541709916,0.1486944080884742,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,225,475,9.0,19.0,2.4158453015843413e-16,5.481146468391899,-0.295597513735039,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,250,500,10.0,20.0,1.1368683772161603e-16,5.196118315584951,0.082151138205748,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,275,525,11.0,21.0,-8.5265128291212e-17,5.745190505942619,-0.1998438482629292,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,300,550,12.0,22.0,-5.684341886080802e-17,5.974263085050331,-0.2030640120658643,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,325,575,13.0,23.0,-7.105427357601002e-17,6.73465288517494,0.1434056469052569,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,350,600,14.0,24.0,0.0,6.988307698262385,0.1555599974661088,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,375,625,15.0,25.0,-1.4210854715202004e-16,7.0674868297018545,0.1119674150299945,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,400,650,16.0,26.0,8.5265128291212e-17,7.607312560199048,0.1658364923048054,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,425,675,17.0,27.0,-1.70530256582424e-16,8.162163722831762,0.1369051800183176,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,450,700,18.0,28.0,-3.410605131648481e-16,7.933631139969323,0.2284080010261614,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,475,725,19.0,29.0,0.0,8.207168621483307,0.1146919115993793,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_Red,C2,500,750,20.0,30.0,-2.131628207280301e-17,8.394115638025216,0.0874296710902351,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,0,250,0.0,10.0,7.815970093361102e-17,5.173658506357825,0.1226066312065166,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,25,275,1.0,11.0,1.9895196601282808e-16,5.6221552614869745,-0.2423821549952133,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,50,300,2.0,12.0,-1.1368683772161603e-16,4.737350749581627,0.1908805852864223,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,75,325,3.0,13.0,-1.2789769243681802e-16,5.14437952010512,0.2450226035578812,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,100,350,4.0,14.0,1.4210854715202004e-17,4.577954825391732,0.0490275934497656,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,125,375,5.0,15.0,2.842170943040401e-17,4.900207766437547,0.1165947007582648,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,150,400,6.0,16.0,-2.842170943040401e-17,4.96777138024761,0.17761202179575,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,175,425,7.0,17.0,-8.5265128291212e-17,5.389851809633004,0.0188092107538627,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,200,450,8.0,18.0,-2.842170943040401e-17,5.823953851749703,-0.2555521940488171,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,225,475,9.0,19.0,2.131628207280301e-17,5.393538049764138,-0.5098126774368296,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,250,500,10.0,20.0,-5.684341886080802e-17,5.6708776878439435,-0.4867115418819357,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,275,525,11.0,21.0,1.1368683772161603e-16,5.54322306586748,-0.5972431667393513,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,300,550,12.0,22.0,9.947598300641404e-17,6.9140007249711495,-0.7432845606568339,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,325,575,13.0,23.0,-3.1263880373444406e-16,6.228790128324518,-0.5389742728179369,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,350,600,14.0,24.0,3.1974423109204506e-17,6.377366551107597,-0.4534477191037014,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,375,625,15.0,25.0,0.0,6.6554377463262036,-0.6693745794789543,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,400,650,16.0,26.0,1.7763568394002506e-16,5.80185473496591,-0.1893721940902021,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,425,675,17.0,27.0,1.6342482922482304e-16,5.885318547485189,-0.3800567923510253,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,450,700,18.0,28.0,5.684341886080802e-17,5.656150042199916,-0.2825831797320547,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,475,725,19.0,29.0,-1.3500311979441903e-16,6.02333372533968,-0.2666184986404571,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_A_IR,C4,500,750,20.0,30.0,9.947598300641404e-17,5.811923654373972,-0.0661705009745753,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,0,250,0.0,10.0,1.4210854715202004e-17,6.304697168101019,0.310190799534242,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,25,275,1.0,11.0,5.684341886080802e-17,6.189287819671344,0.3692943816918448,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,50,300,2.0,12.0,-9.947598300641404e-17,5.883732596464108,0.2462409519003051,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,75,325,3.0,13.0,2.131628207280301e-17,5.538663140034282,0.324776136565194,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,100,350,4.0,14.0,5.684341886080802e-17,5.576107030128255,-0.3926968085571481,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,125,375,5.0,15.0,0.0,6.108037583672876,-0.2535002456783909,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,150,400,6.0,16.0,2.842170943040401e-17,6.141036514600086,0.1154055190100385,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,175,425,7.0,17.0,1.1368683772161603e-16,6.519370270747217,-0.432046090915461,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,200,450,8.0,18.0,-1.4210854715202004e-16,6.157384375954817,-0.5067865510058681,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,225,475,9.0,19.0,-1.9895196601282808e-16,6.420826924322246,-0.2670601759618453,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,250,500,10.0,20.0,-1.1368683772161603e-16,7.046242428861624,-0.0218550881917631,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,275,525,11.0,21.0,5.684341886080802e-17,7.177216168128569,-0.1410514057955315,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,300,550,12.0,22.0,8.5265128291212e-17,7.399837100292768,-0.0914071497191915,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,325,575,13.0,23.0,0.0,7.786118776941995,0.0548245448276487,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,350,600,14.0,24.0,2.5579538487363605e-16,7.968932060819876,0.0025121624238361,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,375,625,15.0,25.0,-2.62900812231237e-16,7.587370893331138,0.0632166524012679,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,400,650,16.0,26.0,3.410605131648481e-16,7.855684546540977,0.1577383829367147,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,425,675,17.0,27.0,-1.1368683772161603e-16,6.726771524393515,0.397569627100147,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,450,700,18.0,28.0,7.105427357601002e-17,7.039950726605027,0.6753147298539594,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,475,725,19.0,29.0,2.2382096176443156e-16,6.5210041148482984,0.7838252935394585,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Green,C11,500,750,20.0,30.0,1.1368683772161603e-16,5.47928072599598,0.5579285372235708,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,0,250,0.0,10.0,1.4210854715202004e-17,6.947565684273586,-0.2388059773174459,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,25,275,1.0,11.0,3.2684965844964613e-16,6.91025804076839,-0.1480528044266737,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,50,300,2.0,12.0,-5.684341886080802e-17,6.646208095988743,-0.158472092333206,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,75,325,3.0,13.0,4.2632564145606006e-17,6.313449632711786,-0.1985203668951426,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,100,350,4.0,14.0,5.684341886080802e-17,5.976567028929846,-0.1678015194034752,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,125,375,5.0,15.0,3.6948222259525213e-16,6.49793313349437,-0.1929020623560448,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,150,400,6.0,16.0,-3.552713678800501e-16,5.8823588899977155,-0.242171507358182,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,175,425,7.0,17.0,-7.105427357601002e-18,4.637669651154026,0.0744211708930573,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,200,450,8.0,18.0,3.1974423109204506e-17,4.808569648446828,0.292643092999618,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,225,475,9.0,19.0,8.5265128291212e-17,4.221281227461887,0.1583941345857323,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,250,500,10.0,20.0,-1.2789769243681802e-16,4.637505911662457,0.2765871849493181,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,275,525,11.0,21.0,-1.1368683772161603e-16,5.25403133049973,0.2070960941427062,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,300,550,12.0,22.0,2.842170943040401e-17,5.100981704179585,0.0661714064271388,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,325,575,13.0,23.0,-2.2737367544323206e-16,5.84486868606596,0.1434689855718412,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,350,600,14.0,24.0,-2.0605739337042904e-16,6.155904326402641,0.2991101944166643,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,375,625,15.0,25.0,1.70530256582424e-16,6.312793983114574,0.2058687130617212,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,400,650,16.0,26.0,1.1368683772161603e-16,6.439225175910979,0.2671551653720038,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,425,675,17.0,27.0,1.9895196601282808e-16,6.98558914410154,0.2323637060030493,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,450,700,18.0,28.0,-8.5265128291212e-17,6.529198704351402,0.1611031991656168,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,475,725,19.0,29.0,-1.1368683772161603e-16,6.998950946215946,0.1276743745170406,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_Red,C8,500,750,20.0,30.0,-3.05533376376843e-16,7.599061838645386,0.21689878668647,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,0,250,0.0,10.0,0.0,4.317848176380148,-0.2844686918924488,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,25,275,1.0,11.0,2.842170943040401e-17,3.731009830401448,-0.2373397779015072,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,50,300,2.0,12.0,-7.105427357601002e-18,3.8055028855352,-0.2534394193661612,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,75,325,3.0,13.0,0.0,4.003022427549403,-0.1972088862715542,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,100,350,4.0,14.0,-1.4210854715202004e-17,4.036323581532397,-0.2005093642894638,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,125,375,5.0,15.0,1.1368683772161603e-16,4.594770442412823,-0.0607023678890681,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,150,400,6.0,16.0,-1.3855583347321954e-16,4.9027269142787455,0.2299772341987407,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,175,425,7.0,17.0,2.842170943040401e-17,4.93923910249437,-0.1754417372605902,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,200,450,8.0,18.0,1.1368683772161603e-16,5.509540564859453,-0.4461375902588516,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,225,475,9.0,19.0,4.973799150320702e-17,5.347390473587666,-0.4235204173296007,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,250,500,10.0,20.0,-1.4210854715202004e-16,5.29717221042196,-0.6471908110758646,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,275,525,11.0,21.0,1.1368683772161603e-16,5.560322002915982,-0.6112446070874527,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,300,550,12.0,22.0,2.8776980798284063e-16,6.646350612071496,-0.994292445829048,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,325,575,13.0,23.0,0.0,5.651326232276371,-0.511500572446563,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,350,600,14.0,24.0,7.105427357601002e-18,5.6158755656625905,-0.508738577053107,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,375,625,15.0,25.0,2.2737367544323206e-16,6.492047800753837,-0.6218860171598191,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,400,650,16.0,26.0,-1.6342482922482304e-16,5.986422154935866,0.1592962233954546,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,425,675,17.0,27.0,1.9895196601282808e-16,6.551306882792868,-0.4708952908778497,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,450,700,18.0,28.0,-7.105427357601002e-18,5.309227754193906,0.0898947994630813,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,475,725,19.0,29.0,4.263256414560601e-17,5.305857127215713,0.1127865877623101,Day_2,Medium,Fast,5mm,Experiment_2
Unpolarized_B_IR,C10,500,750,20.0,30.0,-5.684341886080802e-17,5.471972823541622,0.0448876536550015,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,0,250,0.0,10.0,2.2737367544323206e-16,11.798488929866256,0.033745517107516,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,25,275,1.0,11.0,1.1368683772161603e-16,12.283085796026803,0.0037419255650105,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,50,300,2.0,12.0,-1.2079226507921704e-16,11.410659296663434,0.0084647250093454,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,75,325,3.0,13.0,6.394884621840901e-17,10.922285885894524,0.057935316096427,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,100,350,4.0,14.0,-5.684341886080802e-17,10.241596830386442,-0.0814304438686608,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,125,375,5.0,15.0,-1.4210854715202004e-17,10.490920462221826,-0.2259378541988846,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,150,400,6.0,16.0,2.8421709430404013e-16,11.775994424037767,-0.2979753017731069,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,175,425,7.0,17.0,4.7606363295926735e-16,12.416991839449873,-0.0561130341917961,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,200,450,8.0,18.0,-3.979039320256561e-16,11.91216133799767,-0.1291539245504365,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,225,475,9.0,19.0,3.979039320256561e-16,12.721549915484418,-0.3344404959314665,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,250,500,10.0,20.0,-2.8421709430404013e-16,13.259369628306306,0.3781472407129841,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,275,525,11.0,21.0,0.0,10.791245996523047,-0.0714455622593661,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,300,550,12.0,22.0,1.8474111129762604e-16,10.312427689980536,0.0455402932364876,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,325,575,13.0,23.0,-7.105427357601002e-18,10.518649598714482,-0.0083796324708262,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,350,600,14.0,24.0,-1.0302869668521452e-16,13.005974754078345,0.0801866774487278,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,375,625,15.0,25.0,-4.2632564145606006e-17,11.687517231458532,0.1225839848841707,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,400,650,16.0,26.0,-1.9895196601282808e-16,12.189823965117949,0.1103844592489702,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,425,675,17.0,27.0,0.0,11.686756161294811,0.1377875308187556,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,450,700,18.0,28.0,-1.4210854715202004e-16,11.696307949819015,0.1713829669761924,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,475,725,19.0,29.0,-1.314504061156185e-16,12.039247445065094,0.1997679212402423,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Green,C13,500,750,20.0,30.0,-3.1263880373444406e-16,11.544339059733984,0.2448059925915298,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,0,250,0.0,10.0,2.2737367544323206e-16,15.315913346720317,-0.0379537260031159,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,25,275,1.0,11.0,0.0,14.683277618430186,0.0387878600317305,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,50,300,2.0,12.0,1.1368683772161603e-16,16.194750252655158,-0.0790118008813248,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,75,325,3.0,13.0,-5.115907697472721e-16,15.905418804098725,0.0164740526802638,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,100,350,4.0,14.0,-8.5265128291212e-17,15.62308872105574,-0.2058052045182104,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,125,375,5.0,15.0,3.410605131648481e-16,15.67177617964835,0.0581782686918772,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,150,400,6.0,16.0,6.394884621840901e-17,14.637097108898322,-0.0366101336337652,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,175,425,7.0,17.0,1.70530256582424e-16,14.419640222441464,-0.2292118041742797,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,200,450,8.0,18.0,-2.842170943040401e-17,13.02120460383255,-0.0438195755320411,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,225,475,9.0,19.0,1.4210854715202004e-16,12.557170304809718,-0.0809002781351604,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,250,500,10.0,20.0,2.842170943040401e-17,12.829191117117784,0.1022097455993949,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,275,525,11.0,21.0,6.536993168992926e-16,13.449341916743194,-0.1179386238091845,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,300,550,12.0,22.0,4.263256414560601e-17,11.610770948682005,0.3056344732884338,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,325,575,13.0,23.0,1.1368683772161603e-16,12.07902580348976,0.3191436960057112,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,350,600,14.0,24.0,8.5265128291212e-17,11.152943001110362,0.139474494097975,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,375,625,15.0,25.0,1.5631940186722203e-16,10.682346733926089,0.1180431182963135,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,400,650,16.0,26.0,7.105427357601002e-17,10.617062516990709,0.2532681216437079,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,425,675,17.0,27.0,2.842170943040401e-16,9.590532601760172,0.0679107230102204,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,450,700,18.0,28.0,2.842170943040401e-17,9.418849987181796,-0.1830627987716844,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,475,725,19.0,29.0,-7.105427357601002e-18,9.452024820143931,-0.1759546855127028,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_Red,C12,500,750,20.0,30.0,-4.618527782440651e-17,9.79151700361175,-0.1565654600256754,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_IR,C15,0,250,0.0,10.0,1.1368683772161603e-16,14.910773332759687,0.2749919144833488,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_IR,C15,25,275,1.0,11.0,3.410605131648481e-16,14.657756060963678,0.4179777007014817,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_IR,C15,50,300,2.0,12.0,1.2079226507921704e-16,15.133949650437415,0.2573171419989659,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_IR,C15,75,325,3.0,13.0,2.2737367544323206e-16,13.270982770472752,0.1819592837161174,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_IR,C15,100,350,4.0,14.0,2.984279490192421e-16,12.807141758145516,0.2378804758175722,Day_2,Medium,Fast,5mm,Experiment_2
Co-Polarized_IR,C15,125,375,5.0,15.0,0.0,13.20820077840844,0.2008239721200523,Day_2,Medium,Fast,5mm,Experiment_2
