time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T02:00:52.011Z,118,1151,3345,459,1547,4672,4168,3992,14867,2412,2651,10491,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:00:52.051Z,127,1154,3347,469,1548,4673,4174,3996,14855,2417,2654,10488,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:00:52.091Z,134,1162,3344,477,1557,4671,4101,3994,14843,2401,2657,10482,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:00:52.131Z,135,1171,3347,477,1569,4674,3962,3999,14840,2371,2665,10476,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:00:52.171Z,134,1179,3354,475,1579,4680,3863,4003,14845,2355,2670,10474,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:31.893Z,135,1184,3360,475,1583,4682,3906,3998,14858,2374,2669,10477,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:31.933Z,134,1180,3362,473,1578,4681,4064,3988,14871,2417,2665,10484,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:31.973Z,128,1169,3357,467,1568,4677,4254,3976,14876,2462,2658,10487,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.013Z,122,1162,3349,462,1563,4670,4486,3971,14876,2497,2654,10485,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.053Z,125,1165,3346,465,1566,4667,4866,3979,14877,2522,2655,10483,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.093Z,135,1172,3350,473,1571,4672,5258,3986,14875,2529,2656,10482,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.133Z,147,1175,3356,481,1573,4677,5297,3980,14862,2502,2650,10473,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.173Z,153,1175,3355,483,1571,4662,4975,3949,14814,2462,2635,10416,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.213Z,149,1172,3323,475,1561,4580,4556,3858,14652,2414,2589,10192,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.253Z,135,1160,3238,456,1532,4382,4120,3657,14285,2327,2484,9679,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.293Z,119,1139,3128,434,1490,4123,3713,3401,13803,2219,2351,9001,Day_1,Medium,Slow,3.75mm,Experiment_2
2025-10-23T02:03:32.333Z,109,1121,3048,422,1456,3931,3452,3233,13447,2142,2268,8492,Day_1,Medium,Slow,3.75mm,Experiment_2
