time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T01:07:40.860Z,265,1513,5459,598,1921,6678,3339,3343,13819,2594,3055,13456,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:40.900Z,262,1515,5466,592,1923,6669,3342,3351,13861,2601,3057,13473,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:40.940Z,260,1495,5438,593,1920,6691,3348,3337,13794,2606,3068,13493,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:40.980Z,258,1464,5370,604,1916,6744,3345,3301,13612,2604,3090,13506,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.020Z,256,1439,5301,618,1915,6793,3329,3263,13421,2593,3111,13490,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.060Z,259,1434,5284,626,1913,6799,3316,3251,13366,2583,3110,13445,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.100Z,264,1449,5317,624,1913,6768,3317,3273,13448,2582,3090,13415,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.140Z,262,1469,5353,613,1914,6734,3323,3308,13564,2583,3074,13426,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.180Z,255,1480,5373,602,1914,6714,3329,3340,13645,2583,3070,13449,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.220Z,250,1486,5396,594,1912,6696,3339,3370,13718,2583,3069,13453,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.260Z,256,1490,5433,592,1905,6670,3350,3393,13809,2580,3066,13442,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.300Z,267,1491,5461,596,1897,6649,3349,3395,13869,2575,3064,13440,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.340Z,275,1486,5460,605,1892,6651,3332,3378,13861,2572,3065,13456,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.380Z,274,1476,5427,610,1896,6681,3303,3346,13773,2569,3070,13483,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.420Z,269,1460,5361,615,1911,6731,3271,3303,13604,2564,3079,13505,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.460Z,267,1446,5297,622,1926,6773,3252,3270,13437,2560,3081,13495,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.500Z,269,1442,5283,625,1928,6777,3254,3271,13398,2558,3073,13453,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.540Z,275,1452,5322,624,1922,6757,3270,3301,13488,2559,3065,13419,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.580Z,280,1468,5377,618,1918,6737,3287,3336,13610,2563,3064,13414,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.620Z,280,1479,5417,612,1914,6718,3304,3359,13711,2573,3068,13424,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.660Z,279,1487,5446,611,1912,6698,3324,3371,13799,2587,3069,13433,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.700Z,282,1495,5472,614,1910,6678,3340,3383,13877,2596,3069,13439,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.740Z,284,1494,5487,616,1903,6665,3343,3394,13922,2597,3069,13449,Day_1,Medium,Fast,2.5mm,Experiment_2
2025-10-23T01:07:41.780Z,282,1482,5477,614,1892,6663,3336,3396,13912,2595,3073,13466,Day_1,Medium,Fast,2.5mm,Experiment_2
