time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T00:57:36.849Z,242,1516,5576,617,1893,6658,3331,3466,14082,2581,3083,13461,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:36.889Z,276,1521,5582,615,1890,6634,3322,3474,14144,2573,3079,13466,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:36.929Z,293,1517,5578,610,1885,6623,3319,3470,14164,2570,3076,13477,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:36.969Z,296,1508,5571,608,1881,6633,3331,3456,14137,2578,3077,13490,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:37.009Z,294,1497,5543,612,1887,6667,3337,3430,14034,2587,3084,13507,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:37.049Z,288,1484,5483,618,1901,6718,3324,3390,13849,2586,3091,13519,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:37.089Z,283,1473,5428,622,1913,6758,3307,3349,13682,2576,3086,13499,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:37.129Z,280,1472,5428,619,1913,6756,3306,3336,13669,2566,3066,13444,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:37.169Z,277,1479,5472,610,1901,6717,3319,3355,13800,2565,3046,13400,Day_1,Medium,Intermediate,2.5mm,Experiment_2
2025-10-23T00:57:37.209Z,275,1486,5516,604,1888,6673,3334,3384,13945,2571,3040,13396,Day_1,Medium,Intermediate,2.5mm,Experiment_2
