time,Unpolarized_A_Green,Unpolarized_A_Red,Unpolarized_A_IR,Unpolarized_B_Green,Unpolarized_B_Red,Unpolarized_B_IR,Co-Polarized_Green,Co-Polarized_Red,Co-Polarized_IR,Cross-Polarized_Green,Cross-Polarized_Red,Cross-Polarized_IR,Day,SkinTone,Speed,Depth,Experiment
2025-10-23T00:34:16.858Z,2744,6943,24469,3606,8610,27598,4238,5811,22609,3914,6482,24795,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:16.898Z,2746,6935,24457,3610,8602,27592,4224,5813,22647,3908,6491,24846,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:16.938Z,2748,6929,24454,3613,8598,27593,4206,5812,22660,3900,6490,24857,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:16.978Z,2749,6928,24447,3614,8599,27594,4209,5818,22686,3909,6500,24891,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.018Z,2750,6927,24432,3613,8600,27587,4231,5831,22742,3930,6524,24973,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.058Z,2751,6927,24420,3612,8602,27578,4248,5846,22798,3946,6553,25063,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.098Z,2751,6930,24421,3614,8606,27576,4248,5856,22824,3950,6571,25111,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.138Z,2754,6931,24433,3616,8607,27580,4235,5855,22817,3943,6573,25100,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.178Z,2760,6931,24455,3620,8605,27589,4216,5834,22766,3925,6549,25007,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.218Z,2768,6932,24491,3623,8608,27603,4198,5798,22649,3898,6493,24809,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.258Z,2772,6935,24528,3621,8613,27615,4189,5765,22500,3868,6424,24564,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.298Z,2772,6937,24544,3618,8617,27619,4193,5755,22406,3851,6383,24415,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.338Z,2767,6938,24527,3617,8617,27615,4207,5769,22416,3856,6390,24441,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.378Z,2755,6936,24492,3613,8611,27605,4223,5790,22501,3876,6426,24592,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.418Z,2746,6936,24462,3609,8606,27598,4232,5806,22595,3898,6464,24754,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.458Z,2744,6939,24455,3608,8605,27599,4227,5814,22647,3910,6488,24847,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.498Z,2745,6940,24458,3606,8606,27601,4215,5817,22665,3913,6500,24881,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.538Z,2744,6933,24454,3601,8604,27596,4211,5826,22697,3918,6513,24920,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.578Z,2741,6924,24444,3600,8598,27591,4219,5840,22759,3930,6533,24992,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.618Z,2740,6922,24439,3601,8597,27592,4226,5844,22808,3943,6548,25059,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.658Z,2742,6929,24442,3603,8600,27595,4228,5837,22819,3950,6555,25096,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.698Z,2748,6936,24449,3605,8603,27598,4231,5831,22805,3952,6556,25099,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.738Z,2756,6937,24466,3609,8604,27606,4234,5828,22756,3949,6544,25037,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.778Z,2760,6935,24498,3612,8603,27616,4225,5820,22634,3929,6505,24852,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.818Z,2761,6934,24538,3613,8604,27624,4202,5797,22456,3890,6441,24570,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.858Z,2760,6938,24562,3613,8608,27623,4185,5770,22329,3856,6386,24355,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.898Z,2758,6944,24546,3612,8614,27610,4180,5766,22341,3848,6383,24350,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.938Z,2752,6946,24503,3608,8616,27594,4182,5790,22461,3863,6425,24510,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:17.978Z,2744,6944,24466,3603,8615,27584,4191,5820,22583,3887,6476,24692,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.018Z,2738,6941,24455,3600,8612,27586,4202,5833,22642,3905,6506,24807,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.058Z,2736,6941,24465,3601,8612,27597,4203,5831,22651,3908,6514,24854,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.098Z,2736,6948,24472,3604,8619,27605,4193,5829,22660,3904,6517,24888,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.138Z,2740,6956,24463,3608,8629,27605,4195,5834,22702,3911,6530,24951,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.178Z,2748,6960,24450,3613,8633,27599,4213,5840,22759,3930,6549,25023,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.218Z,2753,6956,24443,3615,8629,27597,4234,5844,22802,3948,6561,25072,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.258Z,2754,6949,24441,3615,8623,27598,4246,5847,22817,3959,6564,25092,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.298Z,2751,6941,24445,3613,8617,27601,4242,5848,22795,3954,6556,25061,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.338Z,2750,6938,24465,3610,8615,27606,4218,5830,22711,3928,6521,24927,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.378Z,2755,6943,24504,3608,8617,27613,4188,5787,22564,3887,6456,24688,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.418Z,2764,6952,24535,3612,8622,27621,4169,5746,22429,3855,6397,24476,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.458Z,2766,6957,24533,3617,8624,27619,4169,5737,22400,3848,6388,24438,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.498Z,2760,6952,24504,3618,8621,27607,4184,5763,22478,3867,6419,24554,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.538Z,2754,6944,24473,3617,8618,27592,4203,5800,22585,3893,6460,24708,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.578Z,2751,6937,24456,3618,8619,27586,4213,5826,22652,3910,6488,24820,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.618Z,2750,6935,24457,3620,8621,27590,4213,5833,22663,3913,6497,24865,Day_1,Fair,Intermediate,2.5mm,Experiment_2
2025-10-23T00:34:18.658Z,2750,6938,24464,3620,8623,27598,4207,5830,22661,3911,6497,24881,Day_1,Fair,Intermediate,2.5mm,Experiment_2
