Channel,Hardware Channel,WindowStartIdx,WindowEndIdx,WindowStartSec,WindowEndSec,Mean,Std,Skewness,Day,Experiment,Wavelength,SkinTone,Orientation,Pol
Unpolarized_A_Green,C5,0,250,0.0,10.0,-4.2632564145606006e-17,5.099651063166633,0.1373156192086394,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,25,275,1.0,11.0,-1.06581410364015e-16,5.463650033489713,0.0232819458208248,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,50,300,2.0,12.0,-2.0605739337042904e-16,5.512639783518099,0.1863569793146032,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,75,325,3.0,13.0,1.1368683772161603e-16,6.223710355198533,0.228762562458945,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,100,350,4.0,14.0,1.2789769243681802e-16,6.700101266456128,0.0665304990126939,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,125,375,5.0,15.0,-1.4210854715202004e-16,6.702885541489409,0.1440224996147628,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,150,400,6.0,16.0,-2.984279490192421e-16,7.440112597672796,0.0180669876444906,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,175,425,7.0,17.0,7.105427357601002e-18,7.233894442137118,0.2749427446827506,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,200,450,8.0,18.0,-8.5265128291212e-17,7.6226508441394065,0.2233629794840096,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,225,475,9.0,19.0,1.2079226507921704e-16,6.927534924162728,0.2323929034644221,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,250,500,10.0,20.0,7.105427357601002e-17,7.918423926517018,0.2516427391111085,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,275,525,11.0,21.0,1.4210854715202004e-16,7.332970451769548,0.1389060771845642,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,300,550,12.0,22.0,2.842170943040401e-17,7.427937257147395,0.0562040155403025,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,325,575,13.0,23.0,2.131628207280301e-17,7.152370935847864,0.1987806282405313,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,350,600,14.0,24.0,-1.9895196601282808e-16,6.782242174604621,0.1984315150387287,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,375,625,15.0,25.0,2.2737367544323206e-16,7.42857553258089,-0.1298051229709967,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,400,650,16.0,26.0,3.552713678800501e-16,6.49800675509403,0.2186270213636169,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
Unpolarized_A_Green,C5,425,675,17.0,27.0,3.907985046680551e-17,7.203296624074966,-0.0500594843694597,Day_4,Experiment_3,IR,Dark,180,Og. Pol.
